longitude,latitude,school_code,countyMatch,isSchool
-117.041759,34.010588,6904684,0,1
-117.3362614,34.5297958,6925275,1,1
-117.0696983,32.9929681,9737004,1,1
-117.1008401,32.8407095,7087760,1,1
-117.1008401,32.8407095,7090749,1,1
-117.0974903,32.820265,6904726,1,1
-117.2497361,32.8343363,6975262,1,1
-117.1585773,32.744711,6206643,1,1
-117.159305,32.74497,6980916,1,0
-117.178255,33.146615,6139224,1,1
-117.0889703,32.7929266,6999262,1,0
-117.334315,33.16756,6999270,1,1
-117.206373,32.870934,6918056,1,1
0,0,7052343,0,0
-117.0747546,32.7598547,6975296,1,1
-117.00555,32.650188,7031255,1,1
-117.051568,32.650129,837502,1,1
-117.051568,32.650129,6139638,1,1
-117.065663,32.6486017,7095854,1,1
-117.1368856,33.0239015,6913446,1,1
-117.035564,32.767701,7052376,1,0
-116.984033,32.632151,7031289,1,1
-116.984033,32.632151,7079551,1,1
-116.984033,32.632151,6140347,1,1
-116.984033,32.632151,7093693,1,1
-117.091164,33.154181,7097017,1,1
-117.091164,33.154181,9837503,1,1
-117.091164,33.154181,6975312,1,1
-117.3047376,33.1427033,6139646,1,1
-117.3419611,33.1556652,6902985,0,1
-116.9947508,32.8528266,6913230,1,0
-117.1228819,32.9661619,6135149,1,1
-117.1190461,32.9650002,9637506,1,0
-117.3419611,33.1556652,6975346,0,1
-117.263002,33.053715,437516,1,1
-117.086639,32.9005947,6932214,1,1
-116.9483373,32.7808409,9637508,1,1
-117.1806534,32.8110849,6927586,1,1
-122.4021201,37.7833172,6918072,0,0
-117.2519807,32.748384,6998264,1,1
-117.1425372,32.7676278,1037021,1,1
-117.1638528,32.9920291,6904775,1,1
-117.2536723,32.8496835,6993166,1,1
-117.138572,32.892971,9237509,1,0
-82.4779058,27.2991477,7083553,0,0
-82.4779058,27.2991477,7083546,0,0
0,0,537503,0,0
-117.1491511,32.9152725,7083835,1,1
-117.1786318,32.6864452,6980924,1,1
-117.2529604,32.8018974,6965503,1,1
-117.1309348,32.9169973,6910194,1,1
-117.1368856,33.0239015,437509,1,1
-117.0318776,32.7371282,7104706,1,1
-117.094013,32.700225,6904981,1,1
-117.1368856,33.0239015,6996003,1,1
-116.9843073,32.6324411,6927891,1,0
-117.0790481,32.618136,6996011,1,1
-117.1615413,32.7234821,6902902,1,1
-117.207642,32.834045,7095185,1,0
-117.1813028,32.8164715,237501,1,1
-117.0386122,32.7742074,6927636,1,1
-84.4493725,33.6534427,9337504,0,0
-117.201149,32.8054889,6905129,1,0
-117.1309348,32.9169973,6201719,1,1
-117.0779732,32.6592786,6975379,1,1
-117.0560316,32.9949455,7072259,1,1
-117.0363164,32.6234211,6999312,1,1
-117.1286611,32.7549305,7083025,1,0
-116.9615823,32.7974875,7086036,1,1
-117.2477918,32.946915,7031362,1,1
-117.2284782,32.9574503,6905061,1,1
-116.9279253,32.7860185,9737505,1,0
-117.140455,33.141122,7078314,1,1
-117.189115,32.988473,6902100,1,1
-117.1014302,32.6390237,7013857,1,0
-117.10685,32.959593,9637505,1,1
-117.10685,32.959593,6131783,1,1
-117.10685,32.959593,7095144,1,1
-117.10685,32.959593,7097298,1,1
-117.2240847,33.1055797,7103104,1,1
-116.9700212,32.8716457,7102155,1,1
-117.2125428,32.8775978,6902142,1,1
-116.9638068,32.6501847,537502,1,1
-117.247662,32.834545,7051360,1,1
-117.252547,33.02098,7051352,1,1
-117.2159353,32.8307028,6133128,1,1
-117.1059016,33.1394355,6975445,1,1
-117.063311,33.143909,7093594,1,0
-117.0587524,33.1138987,6975437,1,1
-117.250055,32.833534,6975460,1,1
0,0,7081177,0,0
-117.2178998,32.8786253,6907786,1,0
-116.9937961,32.749975,9537505,1,0
-117.1440767,32.786671,6987945,1,1
-117.0807601,32.7534466,6907794,1,1
-117.1340108,32.7071442,7055288,1,0
-117.0778453,32.6740925,7093941,1,1
0,0,6994461,0,0
-96.4145557,42.4559427,7085996,0,0
-117.2703054,33.1650137,7092869,1,1
-117.1764501,32.7540639,6987770,1,1
-117.2722871,32.8387125,6988166,1,1
-117.1485892,32.9056083,6920722,1,1
-117.1198213,32.8102413,7008048,1,1
-118.0384599,33.7361829,6965529,0,1
-117.1457311,32.7499665,6965511,1,1
-117.2156652,32.8738099,9337502,1,0
-116.960772,32.652065,6202519,1,1
-117.062873,32.956609,6203475,1,1
-117.085483,32.6080385,7093651,1,1
-116.9882903,32.7410514,7082803,1,1
-117.0075461,32.7496876,6905772,1,1
-117.133106,32.837267,7052608,1,1
-117.169747,32.780342,6975494,1,1
-116.9411521,32.7902113,6975510,1,1
-117.1814052,32.8162638,6930465,1,1
-117.1986507,32.9977055,6203491,1,1
-117.238595,32.865435,6130421,1,1
-117.1654643,32.8205945,7080427,1,1
-83.2568784,42.4865596,9537503,0,0
-117.3337834,33.2257849,7103047,1,1
0,0,637502,0,0
-115.083641,36.042192,7022650,0,1
-115.083641,36.042192,7079078,0,1
-115.083641,36.042192,7079130,0,1
-117.201792,32.85223,6993679,1,1
-117.037837,32.803612,6975940,1,1
-117.037837,32.803612,6910178,1,1
-117.2335669,32.9496081,7077464,1,1
-117.1578128,32.8069535,9737508,1,1
0,0,137501,0,0
-117.0254197,32.6972343,6205769,1,1
-117.254118,33.076489,7077332,1,1
-117.216727,32.878598,6939045,1,1
-117.0391813,32.737609,6991186,1,1
-117.113285,32.961226,7095136,1,1
-116.9262553,32.8585833,6995492,1,1
-117.0646746,32.9594353,6139182,1,1
-117.1638528,32.9920291,6144059,1,1
-117.051641,33.1304327,6975452,1,1
-117.0248357,32.7187977,6133185,1,0
-117.0242978,32.719479,6146047,1,1
-117.0242978,32.719479,7022965,1,1
-117.108796,33.1565749,7097983,1,1
-116.9817402,32.7886487,7077670,1,1
-117.111482,32.912032,7080104,1,1
-117.0594796,32.7653787,7089048,1,1
-117.1368856,33.0239015,7078298,1,1
-117.2093607,32.8253777,6996045,1,1
-117.1296846,32.7251663,6113211,1,1
0,0,7033194,0,0
-117.080408,32.584662,6939177,1,1
-117.1203105,32.8979256,6907802,1,1
-117.2289841,32.8434706,6980999,1,1
-117.047988,32.651742,7071988,1,1
-117.1638528,32.9920291,6904973,1,1
-117.0292325,32.7204206,6918411,1,1
-117.0292325,32.7204206,7049323,1,1
-117.1030746,32.7435755,7061898,1,1
-117.0516483,32.6339567,6142301,1,1
-117.1300284,32.9294519,9137527,1,1
-117.2391971,32.8649734,9137526,1,1
-117.1745174,32.7366306,6909196,1,1
-117.1638528,32.9920291,6133235,1,1
-117.1638528,32.9920291,7101017,1,1
-117.1209337,32.9672159,6975593,1,1
-117.094013,32.700225,7008212,1,1
0,0,6996052,0,0
-117.197646,32.996975,7093602,1,1
-117.106812,32.7852741,6975569,1,1
-117.0528823,32.5575174,7096001,1,1
-117.0528823,32.5575174,7086945,1,1
-117.1368856,33.0239015,6975577,1,1
-117.2703054,33.1650137,7095474,1,1
-117.258535,33.049216,7008238,1,1
-117.0850598,33.1255015,7098445,1,0
-117.2208703,32.9429514,6130983,1,1
-117.2208703,32.9429514,6143622,1,1
-117.059668,32.986606,6131775,1,1
-117.059668,32.986606,6924427,1,1
-117.0110356,32.778196,7100308,1,1
-117.348994,33.189144,7090327,0,1
-117.3169309,33.2321177,6930499,1,1
-117.0040052,32.8038834,6975585,1,1
-117.0040052,32.8038834,6975589,1,1
-116.9083138,32.8594711,6975601,1,1
-117.1047647,32.7517764,6975619,1,1
-117.1427161,32.7118218,6966071,1,1
-116.9316685,32.8212393,637501,1,1
-117.2940155,33.2455902,6140388,1,1
-117.0892765,32.6428462,6965537,1,1
-116.8757522,33.0350334,6956924,1,1
-117.0785864,33.0339132,9737502,1,1
-117.2718368,33.0471887,7091036,1,1
-117.2865326,33.1129982,6141469,1,1
-117.1723051,32.8279,6984587,1,1
-117.2373911,33.0365446,6913800,1,1
-117.218684,32.735912,6202386,1,1
-117.2354268,33.1193219,137504,1,0
-117.2456115,32.7463652,6975650,1,1
-117.24788,32.747292,6975668,1,1
-117.208633,32.7433126,6975684,1,1
-117.2525617,33.196826,6975726,1,1
-117.263947,32.98426,6975734,1,1
-117.024104,32.744567,6137251,1,1
-117.024104,32.744567,6975742,1,1
-117.271391,33.044849,6140081,1,1
-117.065777,32.627417,6981047,1,1
-117.2057,33.147042,7090244,1,1
-122.272157,37.488826,6998025,0,0
-117.0778173,32.687228,6939326,1,1
-117.2292152,32.9341912,6907877,1,1
-117.2292152,32.9341912,6926059,1,1
-117.211021,32.8778439,7102098,1,1
-117.1774926,32.6944951,537501,1,1
-117.25835,32.992085,6927883,1,1
-117.254539,32.990974,6992507,1,1
-116.9857978,32.7495286,6975908,1,1
-117.1987929,32.7796274,6975924,1,1
-117.1137443,32.8985636,6997597,1,1
0,0,9237516,0,0
-117.2057,33.147042,9937501,1,1
-117.1327147,32.8103537,6975890,1,1
-117.0863672,32.6474591,9137542,1,0
-117.1023101,32.6693165,6939383,1,0
-117.0832828,32.5677672,6905194,1,1
-117.2497148,32.7949359,6981039,1,1
-117.0946048,32.5803617,6975692,1,1
-117.1341928,32.8042474,6975700,1,0
-117.1208187,32.7617475,6975718,1,1
-117.1150313,32.5768815,6918528,1,1
-117.271391,33.044849,6975759,1,1
-117.1132173,32.6931979,6966105,1,1
-116.9280692,32.8137601,6975767,1,1
-117.0065679,32.7729044,6975775,1,0
-117.031001,32.768958,6965552,1,1
-117.3717221,33.1888735,6975812,0,1
-117.3717221,33.1888735,6975817,0,1
-117.0731235,33.1117593,6975791,1,1
-117.0561671,32.6731767,6975825,1,1
-117.0560947,32.6727115,6975833,1,1
-117.1297383,32.7440631,6975841,1,1
-117.1297383,32.7440631,6975858,1,1
-117.2459789,32.8000285,6965560,1,1
-117.2548665,32.7357731,7069065,1,1
-117.0552119,32.615925,6975866,1,1
-117.0832819,32.7049434,6966113,1,1
-117.0771384,32.6352285,6975874,1,1
-117.0727126,32.7085858,6930556,1,0
-117.0653884,32.7946873,6981054,1,1
-117.1729211,32.750956,6975882,1,1
-117.01882,32.925785,6138820,1,1
-117.0561671,32.6731767,6137277,1,1
-117.2725601,32.8435932,6975932,1,1
-117.0817,32.723996,6939433,1,1
-117.0308539,32.7723925,6904866,1,1
-117.0308539,32.7723925,9737503,1,1
-117.1283635,32.9520643,6132922,1,1
-117.062873,32.956609,37504,1,1
-117.218684,32.735912,237503,1,1
-117.280007,33.191343,6987002,1,1
-117.0075461,32.7496876,6913644,1,1
-117.0432733,32.7130078,6918437,1,0
-117.2232829,32.8739351,9937502,1,1
-117.1991018,33.1302036,6930564,1,1
-117.2568076,33.1996188,6975973,1,1
-117.0779387,32.7516181,7081631,1,1
-117.25175,32.7341672,6991319,1,1
-117.25175,32.7341672,6206205,1,1
-117.25175,32.7341672,437515,1,1
-117.1837126,32.8074117,7084940,1,1
-117.1837126,32.8074117,437512,1,1
-117.2291364,33.3758768,6954648,1,1
-122.4242889,37.7536992,6915730,1,1
-122.4242889,37.7536992,6930572,1,1
-122.4078175,37.7257166,6140099,1,1
-122.4054497,37.738539,6991061,1,1
-122.4758252,37.7134129,6965578,1,1
-122.4138333,37.7922206,6965586,1,1
-122.4253185,37.7641322,7096514,1,1
-122.421805,37.77533,7021116,1,1
-122.4233234,37.7832611,6981138,1,1
-122.4192159,37.7292156,6903165,1,1
-122.4837159,37.7574275,7086192,0,1
-122.4351341,37.7268305,6981146,1,0
-122.4554595,37.7990238,6918601,1,1
-122.4405844,37.7768239,6981153,1,1
-122.4066052,37.7912027,6981500,1,1
-122.4346506,37.7157703,6980734,1,1
-122.434225,37.7608464,7044605,1,0
-122.4115852,37.7887459,6920573,1,0
-122.4240297,37.7722092,6904809,1,0
-122.4217506,37.7753407,6981195,1,1
-122.4222955,37.7554191,6145635,1,1
-122.4324259,37.7948921,6997829,1,1
-122.4728859,37.7762395,6981245,1,1
-122.4261844,37.7648561,6987051,1,1
-122.4987291,37.7575036,6981278,0,1
-122.4242672,37.7977453,6981286,1,0
-122.4933221,37.7843368,6981328,0,1
-122.4225136,37.7498383,6902217,1,1
-122.4225136,37.7498383,6130090,1,1
-122.4783314,37.7138616,6131031,0,1
-122.4783314,37.7138616,6913123,0,1
-122.3892105,37.7606464,6144257,1,1
-122.4754411,37.7307384,6906176,1,1
-122.3991487,37.7635349,6981377,1,1
-122.4764737,37.7519375,6146369,1,1
-122.4764737,37.7519375,6939664,1,1
-122.4651584,37.7425927,6991277,1,1
-122.4368956,37.7602185,6145775,1,1
-122.428425,37.764199,6981716,1,1
-122.428425,37.764199,6981419,1,1
-122.4234103,37.7852038,7089568,1,1
-122.4879242,37.7830165,6987085,0,1
-122.4541105,37.7828264,6981542,1,1
-122.4091574,37.7094008,6981559,1,1
-122.441731,37.775649,6993919,1,1
-122.4762376,37.7426419,6902910,1,1
-122.4561455,37.7885703,6981609,1,1
-122.4561455,37.7885703,6205652,1,1
-122.4135607,37.7730042,6144034,1,1
-122.4943044,37.7757278,6200760,0,1
-122.4233234,37.7832611,6981633,1,1
-122.4713944,37.7633919,6981658,1,1
-122.4560366,37.7430458,6981674,1,1
-122.424693,37.795206,6981682,1,1
-122.474082,37.739791,6981690,1,1
-122.4473638,37.7303653,6981740,1,1
-122.4238331,37.7512246,6981773,1,1
-122.4379151,37.7350175,6981310,1,1
-122.4049558,37.7959008,6981997,1,1
-122.4834678,37.7804941,6980585,0,1
-122.427083,37.743914,6980601,1,1
-122.4356889,37.7518288,6980627,1,1
-122.4772788,37.7308056,6980643,0,1
-122.4733429,37.7125552,6980650,1,1
-122.437281,37.7962332,6980676,1,0
-122.4104349,37.801425,6980684,1,1
-122.4511166,37.7217502,6980718,1,1
-122.4477427,37.7100642,6980692,1,1
-122.41225,37.783411,7095755,1,1
-122.446736,37.7779158,6915748,1,1
-122.4227166,37.7690674,238501,1,1
-122.4227166,37.7690674,6204762,1,1
-122.4389115,37.7811609,6980700,1,1
-122.4943044,37.7757278,6146054,0,1
-122.4113534,37.7327817,6980726,1,1
-122.473097,37.782438,6143952,1,1
-122.4419123,37.7908706,6907927,1,1
-122.4139004,37.7474907,6981666,1,1
-122.4163149,37.7621467,6981708,1,1
-122.4067979,37.7257015,6981724,1,0
-122.4620672,37.7235393,6981732,1,0
-122.4988175,37.73924,6981765,0,1
-122.3956709,37.7198996,6980593,1,0
-122.4100697,37.7516586,6980619,1,1
-122.4996677,37.7752669,6980668,0,1
-122.4862756,37.7803393,7096191,0,1
-122.4270069,37.7340492,6139893,1,0
-122.467414,37.7815843,6980742,1,1
-122.408027,37.787035,838001,1,1
-122.46152,37.72347,6135651,1,1
-122.434248,37.79455,6980759,1,1
0,0,7090533,0,0
-122.4401053,37.7919052,6980833,1,1
-122.4639868,37.7263706,6938914,1,1
-122.4961014,37.7551178,6980874,0,1
-122.467633,37.779241,6980890,1,1
-121.2293231,37.8007239,7089493,1,1
-121.4407105,37.7475227,6200026,1,1
-121.5353723,37.7738389,6939755,1,1
-121.3271551,38.0203484,6978233,1,1
-121.3002325,37.9627755,6980908,1,1
-121.280253,38.107174,6902266,1,1
0,0,6204408,0,0
-121.1672488,37.7981021,6137293,1,1
-121.300498,37.98146,6133797,1,1
-120.972585,37.697224,6939797,0,1
-121.423295,37.954969,6041867,1,1
-121.9845018,37.3216762,6137400,1,1
-121.3620329,38.0207122,9139502,1,1
-121.2953137,38.0711326,7084809,1,1
-121.3078595,38.1250649,6137467,1,1
-121.2636671,38.1171416,6978282,1,1
-121.213597,37.799508,6922199,1,0
-121.3727158,38.0483679,6202550,1,1
-121.3727158,38.0483679,6139695,1,1
-121.3727158,38.0483679,7042658,1,1
-121.5734995,38.1142424,6987168,0,0
-121.3332646,37.9645753,7008709,1,1
-121.4344645,37.7293718,7104292,1,1
-121.4344645,37.7293718,39501,1,1
-121.424821,38.229601,3930435,1,1
-121.2169828,37.8134321,7097231,1,1
-121.3322003,38.0079929,6978290,1,1
-121.132464,37.74313,6939869,1,1
-121.132464,37.74313,6939896,1,1
-121.2104991,37.8018667,6978316,1,1
-121.4287395,37.7435704,6978324,1,1
-121.287484,37.9319768,6978332,1,1
-121.2985317,37.9907167,6904429,1,1
-121.275974,38.1322264,6978308,1,0
-121.268666,37.956037,6978340,1,0
-121.2976569,37.9855765,6978357,1,1
-121.306053,38.132929,6978365,1,1
-121.2574056,38.0148798,7060478,1,1
-121.297576,38.029917,6978225,1,1
-121.5353723,37.7738389,6939255,1,1
-121.4261516,37.751173,6978399,1,0
-121.2377986,37.9622676,6978407,1,0
-121.3356911,37.9957136,7002272,1,1
-121.449546,37.7380803,7094634,1,1
-120.74909,35.650321,6930671,1,1
-120.6944524,35.5004328,7040066,1,1
-120.6057359,35.1376353,6978423,1,1
-120.7075718,35.2863966,6978415,1,1
-120.677223,35.2419431,6999403,1,1
-120.669501,35.4856756,6999411,1,1
-120.6645797,35.2807322,6978431,1,1
-120.6591296,35.2523131,7098437,1,0
-120.6040781,35.1347203,7085111,1,1
-120.5834843,35.1142281,6978456,1,1
-120.672184,35.6252341,6978464,1,1
-120.6483779,35.2761698,7070428,1,1
-120.6585744,35.2829725,6131916,1,1
-120.6585744,35.2829725,6131926,1,0
-120.3572702,35.0637855,7063480,1,1
-120.6675864,35.6241726,6978472,1,1
-120.584186,35.123758,6978480,1,1
-120.83516,35.31015,6144190,1,1
-122.421888,37.7662421,6987580,0,0
-122.4155915,37.6573312,6978498,1,1
-122.4926222,37.5862778,6978506,0,1
-122.3043072,37.5241462,6999437,1,1
-122.1669356,37.4790315,7016009,1,1
-122.2982264,37.5105498,6978530,1,1
-122.318754,37.544701,6978597,1,1
-122.3187996,37.5581326,6932883,1,1
-122.3077643,37.5400542,6904544,1,0
-122.28487,37.517299,6978704,1,1
-122.2859662,37.5097369,6923486,1,1
-122.372089,37.6022264,7044936,1,1
-122.414473,37.6070909,7093743,1,1
-122.4901076,37.6411678,6978621,0,1
-122.3112888,37.53737,6955942,1,0
-122.4026088,37.6151138,6978639,1,1
-122.3042629,37.523898,6987796,1,1
-122.44749,37.6227595,6990865,1,1
-122.4582073,37.6978598,6978647,1,1
-122.4247534,37.6676782,6202816,1,1
-122.467,37.6871763,6978654,1,1
-122.4261844,37.7648561,7103633,0,1
-122.4731525,37.6827144,7045206,1,1
-122.1180854,37.4473285,7104755,0,1
-122.294342,37.510755,6978662,1,1
-122.267131,37.557884,7016074,1,1
-122.2652769,37.569607,7057433,1,1
-81.4753438,41.5186236,9341501,0,1
-122.2520771,37.4983797,6928063,1,1
-122.4338954,37.6623762,6978688,1,0
-122.4145848,37.6070324,9041502,1,1
-122.425007,37.668473,7063662,1,1
-122.3187996,37.5581326,6996185,1,1
-122.1821803,37.4583343,6978696,1,1
-122.2996261,37.5439281,6978712,1,1
-122.3729612,37.5856107,6978720,1,0
-122.4879147,37.6984045,6978738,0,1
-122.2380558,37.4809422,6978746,1,0
-122.4604973,37.7050328,6966139,0,1
-122.3358737,37.5793215,9741501,1,1
-122.3358737,37.5793215,6132781,1,1
-122.1662951,37.466322,6978753,1,1
-122.203753,37.429174,6904122,1,1
-122.2955811,37.5337266,9541501,1,0
-122.237443,37.4791898,6978787,1,1
-122.0735121,37.7056114,6205033,0,1
-122.2318769,37.4496526,41502,1,1
-122.1608725,37.4614311,7044985,1,1
-122.4198572,37.6574655,6978803,1,1
-122.1964641,37.4491878,6978860,1,1
-122.1964641,37.4491878,6940159,1,1
-122.3449377,37.5756995,6978811,1,1
-122.3075627,37.5405138,6978852,1,1
-122.3224436,37.558087,6978878,1,1
-122.1899133,37.447331,6978902,1,1
-122.2724867,37.5452415,7016108,1,1
-122.4272865,37.456506,7093735,1,1
-98.4823741,29.59576,6923536,0,0
-122.333808,37.532217,241502,1,1
-122.333808,37.532217,9641501,1,1
-122.333808,37.532217,6204606,1,1
-122.4253147,37.7382246,6978829,0,1
-122.3999921,37.606619,6978837,1,1
-122.3269284,37.5655886,6978886,1,1
-122.2268125,37.4617214,6978894,1,1
-117.231945,34.1089683,6978910,0,1
-122.3109826,37.5743307,6978928,1,1
-122.4298236,37.6461303,6978936,1,1
-122.1998404,37.4766393,6137699,1,1
-122.4674483,37.5007953,6902324,1,1
-122.4674483,37.5007953,6140800,1,1
-122.2077199,37.4219498,6965602,1,1
-122.3366915,37.553709,6666664,1,1
-82.4346045,28.0578614,7096381,0,0
-122.2355202,37.475496,7086762,1,1
-122.19691,37.402995,6915185,1,1
-122.4773287,37.6677252,7008816,1,1
-120.413686,34.884174,6928113,1,1
-119.7243234,34.4398401,6918999,1,0
-119.8286017,34.4517343,7099849,1,1
-119.6197162,34.4241619,6979009,0,1
-119.7331832,34.4444564,7079544,1,1
-120.3866036,34.6676953,6965628,1,1
-119.7630522,34.4236229,6940290,0,1
-119.7089108,34.4422403,6965644,1,1
-119.832709,34.446919,6991111,1,1
-120.4512133,34.6509636,7079528,1,1
-119.7077758,34.4271553,6993836,1,1
-119.6412429,34.4363686,6965669,1,1
-120.4239925,34.8954838,6905335,1,1
-119.6931742,34.4271732,6137533,1,1
-119.8336931,34.4493629,6111603,1,1
-120.4148358,34.8646059,6965693,1,1
-119.7331832,34.4444564,6965727,1,1
-119.7453814,34.430526,6978944,1,1
-119.832709,34.446919,6904957,1,1
-120.0973685,34.5841542,6915789,1,1
-120.1024308,34.6065216,442501,1,1
-120.4303168,34.9506947,6965701,1,1
-119.8145341,34.4368543,6965719,1,1
-120.0857358,34.7352113,7063357,1,1
-119.5103177,34.406475,7102676,0,1
-120.4289214,34.9059964,6932289,1,1
-119.8862226,34.4389406,6938518,1,1
-121.875018,37.288136,6916431,1,1
-121.8995041,37.6770928,6923759,0,1
-121.8515909,37.2190321,6924997,1,1
-121.8975753,37.2491578,6999494,1,1
-121.8403928,37.2373842,7027733,1,1
-122.003265,37.3460147,7102593,1,1
-121.978038,37.292391,6137665,1,1
-121.9384858,37.3164286,7103120,1,1
-122.0112553,37.3206742,6903793,1,1
-122.127872,37.402736,7089956,1,1
-121.843759,37.348391,7037492,1,1
-121.880173,37.2760993,6996243,1,1
-121.880173,37.2760993,6141881,1,1
-121.9678938,37.2874227,6908099,1,1
-122.0980352,37.3833984,6996250,1,1
-121.961727,37.276691,7104037,1,1
-121.8971542,37.249367,6992325,1,1
-121.8971542,37.249367,7098791,1,1
-121.921684,37.293347,6203087,1,1
-122.1467268,37.4267486,6138507,1,1
-121.94823,37.290356,7077639,1,1
-122.0505988,37.3808744,6980437,1,1
-122.0418845,37.3555116,543501,1,1
-121.9835401,37.3138839,6131973,1,1
-121.9146377,37.2478036,6132054,1,1
-122.0002844,37.2808461,6142517,1,1
-122.0418845,37.3555116,6930929,1,1
-122.0418845,37.3555116,7083058,1,1
-121.8257803,37.2004004,7098270,1,1
-121.8952088,37.3714982,7098288,1,1
-122.1109254,37.4206715,7099344,1,1
-121.9835401,37.3138839,7099351,1,1
-122.0418845,37.3555116,7101389,1,1
-121.9835401,37.3138839,7103385,1,1
-122.0418845,37.3555116,9943501,1,1
-121.8952088,37.3714982,6979330,1,1
-122.0329212,37.3579366,6146534,1,1
-121.903248,37.2350135,6133714,1,1
-121.9774208,37.3389107,7091846,1,1
0,0,7101488,0,0
-121.8757663,37.4197929,6940423,1,1
-77.510624,38.019181,7080146,0,0
-121.6616689,37.133663,6903033,1,0
-121.9795133,37.2851034,6940456,1,0
-122.0445462,37.3430145,7069354,1,1
-121.9510405,37.2875656,7061401,1,1
-121.7988399,37.3270914,7034259,1,1
-121.8384246,37.3778032,7100795,1,0
0,0,7083504,0,0
-121.8640886,37.3476009,6979306,1,0
-122.034404,37.2660545,6904791,1,1
-122.0443686,37.3435186,7082738,1,1
-122.0312424,37.2974466,6202642,1,1
-121.5259914,36.99831,6991368,1,1
-122.067725,37.399792,7102436,1,1
-122.1046357,37.4128672,7072002,1,1
-121.959189,37.376844,7084692,1,1
-122.0375632,37.3248742,7083454,1,1
-121.9690038,37.3136246,6983522,1,1
-121.9273954,37.3960392,7082746,1,1
-122.0263658,37.36827,6137657,1,1
-122.1095762,37.3661943,6139323,1,1
-121.7877758,37.3194803,6979322,1,1
-121.8643868,37.2623377,7019169,1,1
-121.874102,37.228704,7101579,1,1
-122.067725,37.399792,7082472,1,1
-122.1255019,37.4525648,6144661,0,1
-121.9688056,37.341176,6953400,1,1
-122.1270415,37.4311964,6141899,1,1
-122.1270415,37.4311964,6991376,1,1
-81.4753438,41.5186236,6997340,0,1
-121.9935975,37.3393821,7022189,1,1
-81.4753438,41.5186236,9143503,0,1
-81.4753438,41.5186236,9143504,0,1
-121.9935975,37.3393821,7086606,1,1
-121.8154566,37.2333686,6137574,1,1
-121.8177028,37.3140027,6940522,1,1
0,0,6203582,0,0
-122.0554681,37.3754474,6923684,1,1
-121.806628,37.302001,7008956,1,1
-121.661273,37.121033,7100910,1,1
-122.1472262,37.4269906,7084882,1,1
-122.1003012,37.3597418,6916357,1,1
-121.9655222,37.2545694,7104136,1,0
-121.907347,37.223477,6904932,1,1
-121.879562,37.248993,6916373,1,1
-121.9307782,37.5309873,6980262,0,1
-121.9653475,37.2279922,9943502,1,1
-121.850059,37.3793484,6133417,1,1
-121.8767589,37.4280454,6133409,1,1
-121.8767589,37.4280454,6931083,1,1
-121.8767589,37.4280454,7086655,1,1
-121.8629692,37.4174595,6999544,1,1
-121.8768344,37.428012,7094600,1,1
-121.657194,37.134921,6979355,1,1
-121.875961,37.4379635,7024185,1,1
-121.9704457,37.3596116,7083389,1,1
-121.9704457,37.3596116,7084619,1,1
-121.9704457,37.3596116,7084833,1,1
-121.9704457,37.3596116,6999551,1,1
-121.9901869,37.3395796,6141865,1,1
-121.9901869,37.3395796,7090608,1,1
-121.6297108,37.0965819,7099948,1,1
-121.8269169,37.3310452,6979371,1,1
-121.9189993,37.2333127,6913768,1,1
-121.778851,37.23224,6205215,1,0
-121.9875419,37.3409903,6916472,1,1
-121.9096692,37.325836,6135313,1,1
-121.9444227,37.3866257,6902423,1,1
-121.9444227,37.3866257,7105125,1,1
-121.956451,37.2865075,6991384,1,1
-121.8816574,37.2772005,6916274,1,1
-121.8816574,37.2772005,9843503,1,1
-121.9221746,37.2552456,6133888,1,1
-121.9772931,37.38934,6956312,1,0
-121.9772931,37.38934,6205637,1,0
-121.605237,37.021667,7090301,1,1
-121.8505235,37.4024306,7091853,1,1
-121.8478698,37.4066136,7086614,1,1
-122.1026016,37.3645707,6913610,1,1
-121.785595,37.31175,6917249,1,1
-121.978038,37.292391,6139083,1,1
-122.0425737,37.3516759,6904213,1,1
-121.9983206,37.2831523,6916266,1,1
-121.9593091,37.3039008,6998058,1,1
-121.9547108,37.3302124,7085004,1,1
-121.9910309,37.3151717,6979421,1,1
-122.0104725,37.3867969,6925929,1,1
-121.954845,37.249374,7103211,1,1
-122.041939,37.349579,6979447,1,1
-121.8746514,37.3163885,6979462,1,1
-122.01573,37.271373,6980387,1,1
-121.9558888,37.3499814,6980403,1,1
-121.9030702,37.2831987,6980411,1,1
-122.031403,37.3246017,6980460,1,1
-122.031403,37.3246017,6980480,1,1
-122.0875343,37.3846711,6980478,1,1
-121.9751288,37.3400658,6980494,1,1
-121.995214,37.35773,6980502,1,1
-121.9490895,37.2800507,6980528,1,0
-121.9275336,37.3404724,6980213,1,1
-122.078578,37.347365,6980239,1,1
-121.7691733,37.2239873,6908180,1,1
-121.8131453,37.3484395,6905178,1,1
-121.8517448,37.397438,6980247,1,1
-121.8255972,37.2759977,6914956,1,1
-121.9160755,37.306682,6908198,1,1
-121.9913806,37.3677931,7089618,1,1
-121.657138,37.134072,7105166,1,1
-122.1032611,37.4308804,6994172,1,0
-122.0035145,37.3462727,6205074,1,1
-122.0576064,37.3499542,6987721,1,1
-121.8078488,37.2296614,6910269,1,0
-121.8939253,37.381502,6940647,1,0
